source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,g_rp
3218826784308379008,88.43332650286663,0.2759625728801355,,,,20.946234,1.441103,1.035078
3218826509426977024,88.44972154626906,0.264486813023334,0.17830091604947435,0.683321439611086,0.1499686027671543,20.303932,1.4734173,0.8995323
3218826509427236736,88.44528484123475,0.26096841737728366,2.5613787255098273,0.10335348377657616,2.2245508837442625,20.708302,1.6036091,1.0597687
3218826509428129792,88.45974231378695,0.26271421799234174,1.0610817346299886,-2.7853843099922546,4.155017992952395,17.509043,2.092186,1.029274
3218826509428130816,88.45586662088431,0.2662539781324032,0.6788996206018095,-3.046930368311031,4.427013403589911,19.159088,2.3128376,1.0969448
3218826509428131456,88.44997165048567,0.26738750519887067,0.5581692164873034,0.3414123255606945,-1.9983315911125166,18.449186,1.8153706,0.92059517
3218826513723663360,88.44243114891599,0.2612827256466578,1.0837405904629258,0.8538874083281034,-10.06847008713368,15.680859,1.7446175,0.9031582
3218826543787440640,88.42785065155358,0.2625019301007943,,,,20.9853,1.0157757,1.1727848
3218826543787867648,88.43795479323855,0.26146268410670964,0.4623200503991469,0.75353950970901,-2.81771471790736,17.193926,1.7620983,0.91191864
3218826543787868672,88.42453676973685,0.2650938344987074,0.49665177977250047,2.5988234082992454,-4.619087986505674,18.397087,2.1171646,1.0326862
3218826578147607296,88.43732216210822,0.2653149819444427,0.8348028597128074,-2.3331799241477116,4.413597486215814,18.641459,2.4517784,1.1404724
3218826582443137536,88.43612608404719,0.2710028868827452,0.8640293640853436,-3.131747805053673,4.443898007748282,15.452969,1.6047668,0.86001015
3218826582443692160,88.44141652189265,0.2693790887154054,,,,21.06743,1.3866539,1.3717098
3218826715585407360,88.40006894004347,0.26566195404369636,0.2324560963476704,0.7746008730868267,-0.46349514973376504,19.866196,1.4600582,0.7809658
3218826715585408128,88.4017239077077,0.2742099552444346,,,,20.992428,1.0309887,0.9835777
3218826715586561280,88.39525332065062,0.2663453204358633,0.896339100804831,-2.6737231182676617,4.3983771272055625,17.547077,1.8730965,0.9420376
3218826719882103552,88.39502770456383,0.271307722462893,0.886517438986983,-2.738153370737371,4.381703705486544,13.57332,1.8362045,0.9377432
3218826749945145856,88.42394653894021,0.26822287146835033,-0.5440185020369621,-0.3491353582434686,-0.344917631990781,20.309607,1.4540825,0.86740685
3218826754241832960,88.4280482463229,0.26972190431063153,0.8861141510609122,-2.9406395088864996,4.13552523347764,14.187609,1.4968004,0.81333065
3218826784304884736,88.42809613386976,0.2730268308549351,-0.7894817190457444,-0.6306642135508427,-0.17102117023640848,19.91925,1.597765,0.9753208
3218826784304885376,88.43238899873857,0.277776713187221,1.277861481331851,-3.1983368064983226,1.1432446977212214,19.374784,2.605341,1.215311
3218826784304886016,88.42691296540335,0.2857263187935848,0.5867782283597003,-2.29227271399396,3.5390392390508274,18.559193,2.1920033,1.0765591
3218826788601567360,88.42278269792335,0.2837407198716338,1.816759685493521,-7.0231729845368935,3.1359047743542745,14.008633,1.357564,0.7584057
3218826788601568512,88.42966417604902,0.2754792343564918,0.878407925852182,-2.7041800848657362,4.402004928556719,14.18873,1.5546932,0.835783
3218826818664887424,88.40723631298457,0.2819144445567837,,,,20.984848,2.4068794,1.2896233
3218826853024363648,88.42320248902764,0.2935906389720838,-0.5787110563494479,0.008264897658239562,1.4589441069003015,20.215908,1.7135811,0.920166
