source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
4054965455516646528,264.72293048096793,-32.327577577668436,,,,21.050951,
4054966932977768576,264.8394775388732,-32.24307592107197,,,,20.130821,
4054968788413291136,264.70137842418006,-32.279215436004954,,,,18.010729,
4054963733229281152,264.73890983857007,-32.41426602086664,0.6645027616060882,2.5913060798608503,-0.2684820495538135,15.263436,2.294981
4054963733231206784,264.7380023563264,-32.4132716786454,,,,16.95487,2.3418198
4054963733243442816,264.74590957165736,-32.42334675389778,0.9653886414929562,-2.363116673726545,-6.826194366169029,18.967628,2.2654495
4054963737524627712,264.7442157132696,-32.417326954948805,-0.5184243410668561,-4.461251010575814,-7.851374128920174,20.293821,1.7752609
4054963737527696768,264.73622917884313,-32.41149173728419,-1.1660440563108667,-1.2358757143091212,-5.547510295281091,20.364176,2.2264767
4054963909329401344,264.7371705713689,-32.39616993221918,,,,20.95404,2.9018555
4054963801948759168,264.7357753672733,-32.40913630274102,-0.3779129239390703,-0.5187314306498705,-2.5047107803012056,18.68071,2.912407
4054963909330286976,264.74131024014866,-32.405527761788115,,,,19.732645,
4054963836309092096,264.74611449175063,-32.41771479681004,0.7018309289848369,-0.14081513387117672,-1.5054336144518463,19.114002,3.2240143
4054963836309092864,264.74683760473437,-32.41088495728018,-0.2683178464912651,0.7802720039865908,0.05742634157292898,19.026424,3.1904984
4054963836310423424,264.7437739706279,-32.413635478738826,,,,20.706089,2.7509918
4054963836310424448,264.7490657008527,-32.410577707735,-0.33288465724053795,-0.19515823038663285,-3.89019171812107,19.539188,2.7631474
4054963836310424704,264.7514886885623,-32.41372561732029,,,,21.100893,3.7867966
4054963840599720320,264.7565706694579,-32.41261465055788,1.2230511131870654,-1.7563913490924468,-1.1260165077487057,19.970013,2.6083965
4054963840601081088,264.7503195781708,-32.41808645722346,1.087085791428125,2.4103143409878585,-0.30001717859012966,20.416468,2.8473797
4054963840601084672,264.75053164877204,-32.41607517629199,0.38879926036818707,1.2663460311129358,-0.6897284040660072,19.436129,2.398735
4054963840601087232,264.7543223883199,-32.41095117110324,-0.6555295793264202,1.5387330384331068,-0.4977503710526163,19.165628,2.9813328
4054963840601093504,264.7448631876373,-32.41419555963723,-0.4799378472659863,6.217459157624401,-4.9088732328437334,19.8076,2.4720783
4054963840601095808,264.7469988031668,-32.41054069196305,,,,20.885578,
4054963840601096704,264.7480230142447,-32.40948952177602,,,,20.37977,2.594492
4054963840601101056,264.7439885225185,-32.41017701854269,-0.24642752626485345,2.3336025377842136,-2.7130530565365776,20.21545,2.0677586
4054963840606901248,264.7523146953889,-32.4161358974553,,,,20.590816,2.9907494
4054963840606902656,264.7575729108429,-32.41098509778154,,,,20.694117,1.542387
4054963840609546752,264.7497174339039,-32.41289033032771,,,,20.91734,1.7218323
4054963840610800896,264.7497572824385,-32.41553006348545,1.3976871784964766,-1.5587530688557043,-2.8852492562098866,19.994474,2.2181816
4054963840610804224,264.74941842283584,-32.40883324217704,0.5237057635592384,-0.5479067490499567,-0.021083595520708997,16.83063,2.256568
4054963840611854080,264.7419296898553,-32.407126590996484,0.42480072541204705,0.31044820570599374,-3.119247395708929,14.709066,3.1849127
4054963840612534528,264.7521124101296,-32.40638272257546,3.306429760416922,-3.793904142021661,-1.4853170844971277,20.4355,2.4006615
4054963870668237440,264.76221029207744,-32.4042822909764,,,,20.85197,1.6991653
4054963870668239232,264.7520785088688,-32.39774296395996,0.8602886247151522,0.6565435332453994,0.8963110181880279,17.914434,4.1588516
4054963870668686208,264.75634378027866,-32.39093800765437,0.38544188296224496,0.7446795700617979,-5.310045829643214,18.940643,2.1301842
4054963870668984960,264.7650064753459,-32.39352056780225,0.3779948800356051,-2.3833852073515205,-2.814853254242887,19.352997,3.2070293
4054963870670163584,264.75407953249277,-32.40180930710373,,,,20.325853,3.0145721
4054963870670822912,264.76672644827255,-32.39981550960775,0.5425674800043917,-4.18625230814063,-1.1195876241865945,19.876493,3.2056217
4054963870670826496,264.770469526542,-32.398664689650246,-1.3038555454702592,-4.231278724079488,-9.727240506017411,20.079391,4.0400066
4054963870682406656,264.7557860422243,-32.40310496693974,0.12235866559404948,2.0407839996565937,1.1362756472381197,19.277042,2.6597996
4054963870683150976,264.7541589658705,-32.397671745148024,0.8093345247639938,-7.597414382924622,-3.0137662287001605,19.432678,2.410635
4054963874960824320,264.76605908946834,-32.402518147587536,1.7244501247205408,1.8436295772297038,-1.0701099427861096,20.357695,2.2705746
4054963874960824832,264.763368401184,-32.40433558967384,-0.6848244394085957,-0.8389205720006314,-3.129292904176162,19.488016,3.0946026
4054963874960826752,264.767110961854,-32.39998186916234,,,,21.029911,
4054963874960826880,264.7608641249845,-32.40440757190367,1.12347596884473,-1.0729468463905616,-2.517781467677878,19.393908,3.4793777
4054963874960827520,264.7669113243167,-32.39904202878715,1.3452625759620225,-0.1417456675249275,-2.0751430317655575,19.757467,2.6145897
4054963874960830848,264.7625871065945,-32.400439945172494,-0.818600459388714,1.1890014822005017,-2.282929379841103,19.568743,3.3602448
4054963874960833408,264.7650557820611,-32.39698460906858,-0.4311525100794088,2.6099030436633246,-6.400261470134028,20.212492,2.1546516
4054963874960842624,264.7587282850645,-32.39640621220296,-0.2924236559644832,5.547246529415207,-5.003021705651422,19.882502,2.1640224
4054963874960847872,264.7596933694365,-32.39299183485545,1.483163983463506,2.419215598195317,2.3671667270398133,19.157581,2.0573578
4054963874960848384,264.75717590172417,-32.39460588657765,-0.7492582369984682,0.06316060981654008,-1.9785855441267326,19.762798,2.818512
4054963874960853760,264.7546038383248,-32.39453015722126,0.7740340674073719,-6.044944387779134,-4.991539373428729,19.509907,2.3294582
4054963874960853888,264.75379575640744,-32.39505460863957,1.6615740967371255,1.129398351351009,-0.0481511276054416,19.873825,1.4087543
4054963874960856448,264.7580428480764,-32.39021408750438,0.5609594416286332,-0.8659334124536501,2.0002659922622543,19.328918,2.4659863
4054963874960856960,264.7600386773612,-32.38835550699528,-0.7549148811191942,0.14557278804323756,-3.6875891852750744,19.423777,3.227625
4054963874963581824,264.75167516003665,-32.39912796829448,0.8871761923939653,-0.9768466414592816,3.1840111661009893,20.116179,2.167019
4054963874966645376,264.7604588628417,-32.4034864199556,-0.0967349307977286,-3.769866939084201,-6.931777973493666,20.413815,2.8803787
4054963874966647296,264.7558352906299,-32.40423257171095,1.7671246257541668,-4.845455661593787,-0.15544367321739144,20.638834,2.5421562
4054963874966655360,264.75757794003863,-32.394900791602254,1.59318699698394,-1.9710205130862521,-4.048034458468893,20.257845,
4054963874966655616,264.7608617350867,-32.392988276794675,,,,20.832615,2.090517
4054963874968705920,264.758315492371,-32.39365346116268,,,,20.844748,1.5584393
4054963874968706560,264.76604583472215,-32.395325508253514,-0.1843015112120034,-0.9231401673646937,-2.369521525682046,,
4054963874970542720,264.7594953290001,-32.40067852545116,0.3335276125819154,-2.541045181924856,-0.11465282072070146,19.552687,2.8324814
4054963874970549632,264.7516151055325,-32.39686853137829,-0.7848290957810626,-6.395042481471262,-9.436484526591999,19.752974,3.6798744
4054963874970550912,264.7530902470992,-32.394859273142,0.6085904458604079,-2.8950909708052404,-1.9148481393945165,16.487024,2.3885279
4054963874971592320,264.7631092881351,-32.395237564112534,0.038658720033994926,-0.3299252436280843,-3.3208297314920805,20.417889,1.9375725
4054963874972273024,264.7672958352018,-32.39808307490079,-1.7991637840724977,-1.172314053650786,-6.078989867065433,20.45854,2.8355293
4054963905027975680,264.7416771364999,-32.40548415516658,0.35708621278749186,-1.5959595619638396,-2.4031601525165946,16.929375,3.1388712
4054963905027980160,264.7373556644582,-32.39056732773705,0.40048605576849644,-2.6974765186474867,-1.0162416823669147,18.02763,2.684801
4054963905028424960,264.7386112819833,-32.38937711121909,0.9478729430660208,-2.512611364940612,-3.632206430045719,18.590744,2.0630817
4054963905028570752,264.73699889431816,-32.399727454437624,0.21235148457817876,-0.5464818613956668,-1.2649086269327645,18.777187,4.0799065
4054963905030542720,264.7426877489005,-32.39284815214806,-0.7304925715702861,-3.6226423479167433,-0.3166010706279303,19.856386,3.186781
4054963905030546048,264.74703976980385,-32.3988722383195,-0.11538533241925797,0.7716588115396544,-0.49277107355865063,19.56439,3.025734
4054963909320589696,264.7401574681192,-32.40694312040267,0.7128420321769795,-4.057453145703894,-4.1033392584157875,18.51426,2.6203403
4054963909320606848,264.7329710205177,-32.40102792524854,,,,20.71697,2.2956886
4054963909320619136,264.7311404849203,-32.396537750488356,0.25677789049466904,-2.8510569810507103,-6.270380041800873,19.392225,2.9162426
4054963909323321856,264.73718689291263,-32.391117207988216,1.30737608291121,-2.7843336726592463,-6.303571732838455,19.881134,
4054963909326396928,264.7458406383083,-32.39823923356172,,,,20.703566,3.2090206
4054963909326397952,264.73461844542595,-32.40350419013061,-0.2004362006157976,3.4487252521832956,-2.936166860867196,20.249691,2.4303818
4054963909326398592,264.74504844669383,-32.3971553426742,,,,20.402893,2.7814045
4054963909330291840,264.74210537084565,-32.39956394500615,1.2256162017120034,-0.8978576706766056,-1.8796002417482705,19.06565,3.3898716
4054963909330292480,264.74065087543147,-32.39899440188254,,,,20.542845,1.878788
4054963909330296832,264.7314166022714,-32.399209042013375,0.4701693947471929,2.620731762599753,0.6521105087199547,17.554966,2.3211727
4054963909330298752,264.7295669134565,-32.39905320206034,-0.21404356245139056,-1.231755756961906,-0.4877802075573963,19.963547,2.9781704
4054963909331331200,264.7346250086777,-32.39202084950422,0.580355231849355,-2.6512978664157796,-3.5435470908553723,18.486444,3.4209957
4054963909332411264,264.74283958975286,-32.402442916611754,,,,20.904915,3.139225
4054963939387717888,264.7457620327199,-32.393757581687126,2.8387748830316477,-4.658601764674788,-33.49366146940242,14.549416,1.729557
4054963939387718144,264.7551669098371,-32.391781683064394,1.1160149863536477,0.8154288111836886,0.1664918218738711,18.619848,2.0238895
4054963939387719808,264.75262540053143,-32.38796795781433,0.23909646968533194,-1.9181225702857876,-3.089577444493565,16.929836,4.241988
4054963939387721344,264.743011617103,-32.38335460193974,0.650282516410828,0.7241215691167131,-5.749025365016118,18.406605,3.1275673
4054963939387723648,264.7464645760535,-32.37910594092447,1.1865488282890226,-6.471942827399099,-4.6034140817578635,15.546571,1.1399698
4054963939388163200,264.74682285254,-32.39043799196222,0.5532176252418745,1.3367911859153807,-0.26269037450971605,18.807474,2.7896576
4054963939388311680,264.7456037763882,-32.381421039788925,-0.29274718296103663,-3.2235584034172775,-4.055053582878357,19.102581,2.9178581
4054963939390289664,264.7535171328178,-32.39362082194622,-0.5307128175031266,0.3988671416207369,-2.335522468665934,19.688612,3.070158
4054963939402628352,264.74355587569073,-32.387765598229606,0.7881770081577176,0.33028899037033266,-5.561893127486322,19.794476,2.1419754
4054963943680335744,264.7572070289392,-32.38913915002023,0.41234103695589763,2.72082581688482E-4,-2.021451135003413,20.098738,2.5289078
4054963943680353536,264.7498030929209,-32.38286488271979,-0.24583913938736363,0.07591664974800132,-1.7815477488145843,19.537674,3.404417
4054963943680355840,264.74019865293144,-32.38976378118475,0.6587682323954979,-2.3608086185666437,-3.3344218084298394,17.620966,3.2166462
4054963943680357888,264.7518209814451,-32.379837176966824,-1.5337477911555213,1.349644154949346,-1.4181198829441666,19.959558,3.2595654
4054963943680359552,264.7475207106178,-32.3820999386592,0.7720586487068287,-1.7848553122813071,1.54665819408975,19.75257,2.7641277
4054963943680362496,264.74582658324664,-32.38110147578245,3.9321021499011297,-5.696282901872204,-2.827431173883234,20.411022,
4054963943680363008,264.74448808053126,-32.38222321266146,0.9890389998439755,1.3096606047511596,-0.9539654279700591,19.902975,2.3815193
4054963943680364800,264.73989494267516,-32.38533248263194,0.7710657913865089,0.3450107402020424,-0.3666026661305768,19.563534,2.915411
4054963943683060352,264.7456255138551,-32.38296657819382,2.0510123391054,-3.267564676488685,-3.672548692796786,20.079607,2.2620544
4054963943683060480,264.74190368759,-32.38508674417752,0.6271695272430994,-2.6085627532786533,-5.552690169165803,20.201464,2.1931076
4054963943686137344,264.7469108061073,-32.39580830325941,,,,20.919035,2.8931732
4054963943686140544,264.75440854750497,-32.388704614922,,,,20.51318,1.9581833
4054963943688769536,264.7478735636242,-32.39355945613214,,,,,
4054963943690042752,264.7484020869103,-32.37687453003855,0.26219249794054017,-0.5099915680278757,-3.8053752523088975,17.879728,4.1005535
4054963943694034304,264.744611373937,-32.386427977186294,,,,20.266134,3.221157
4054964111186409472,264.7261255124856,-32.39352026951941,0.3142674712589967,-0.8871713924124405,-3.0583012258084183,17.254845,2.8427067
4054964111186412672,264.7328574886405,-32.38542327596879,0.5517728019579625,-1.782456046317509,-1.9922769240255382,17.328014,2.6893215
4054964111187153664,264.73118369818434,-32.39170300193197,-0.29663130759314904,-1.84173959265414,-2.6968856727731305,19.496225,3.1898518
4054964111187153920,264.7217149966328,-32.386044603175144,0.5661288190552064,-6.04881274378206,-6.237325792728424,19.099339,3.8917542
4054964111188956800,264.72345990632107,-32.389290356680576,,,,20.57495,2.7594795
4054964111188958976,264.7251210688086,-32.38664236227838,-0.570810903946964,-0.6857154537919155,-2.705195507818979,19.418476,4.16724
4054964115479061504,264.72879627449754,-32.39258562861802,1.5875036862459528,-2.604408180651229,0.18901925109910223,19.976965,3.155775
4054964115479069440,264.7244352813418,-32.391586519054506,,,,20.171877,
4054964115479069568,264.72466340853634,-32.39171044163663,0.5666572149251785,0.2827917942748634,1.0899686920428018,18.556608,4.0129566
4054964115481755776,264.7248060820558,-32.38275884423029,,,,20.598904,2.7587528
4054964115484839936,264.72931074574984,-32.39343915758115,,,,20.7721,3.5581017
4054964115484843008,264.73632338598327,-32.386803743073294,,,,20.646067,2.5944157
4054964115484848384,264.7282583980948,-32.38697721595845,-1.0180885924922045,2.203628315255718,-2.589751650599311,20.48833,2.731083
4054964115484848768,264.7254955429383,-32.3881725138286,,,,20.502478,2.610323
4054964115484850688,264.7301134842717,-32.384357647474175,,,,20.964153,2.0705318
4054964115484851328,264.73167525983104,-32.382872785845144,,,,,
4054964115484853888,264.7291074126992,-32.38124543185006,,,,20.75528,3.1553383
4054964115484854784,264.7277381647046,-32.38130791929843,,,,20.396936,2.1653538
4054964115487471488,264.7246198883464,-32.3878117164568,,,,20.750645,1.983963
4054964115487472896,264.72177843023195,-32.38649871325434,,,,21.02811,
4054964115488734336,264.7284059477406,-32.39356085716774,0.3338961631614467,-6.62302333974648,-6.443564961621728,19.786303,4.178501
4054964115490443904,264.7289000740743,-32.389315958356235,2.115915831187629,-7.101025404780128,-6.597027241032814,20.210247,3.6390705
4054964145546152320,264.73978960774974,-32.381364659288984,0.48827317422532374,-0.8482912706312854,-2.8526820565474607,17.273685,3.5877972
4054964145546152448,264.7338549845154,-32.38110025557603,0.5768119786661978,-0.36681206514241227,-1.3958321663984745,18.172184,2.5261593
4054964145546154624,264.73380946963437,-32.3756536171881,0.9045119866766513,-1.9995617763702318,-2.3108401790783413,18.504108,2.6834812
4054964145546742912,264.7437817502512,-32.378355239523124,0.4280969456047632,-1.0268837541890417,-1.7370364548907171,18.956257,3.4016838
4054964145548699648,264.72825939302,-32.37750503782137,0.9114095094307443,-1.2081076835771378,-1.5936768373292216,20.127623,2.0648327
4054964145548706816,264.7368865326102,-32.3675812925983,1.1662671991230629,-1.0465228805298794,-1.5110926619734,19.905092,3.7554226
4054964145548714752,264.7471230319092,-32.37792780136904,,,,20.597687,3.372755
4054964149838801280,264.74317795751995,-32.379953688554416,2.8483442175595033,-2.036636511153306,-5.999481750742001,18.626617,3.2543526
4054964149838803584,264.7443346555121,-32.377767691648515,-1.1633259137071985,0.4501580626775464,-3.8389387186525656,19.912092,2.9368973
4054964149838806656,264.74084471489834,-32.37916529717363,1.553902171354404,0.10143260869603983,2.318253461502416,18.674963,2.342556
4054964149838812032,264.7347521547323,-32.381885277518926,0.6628790322727725,2.8591741503644803,-0.49898415793409856,17.610363,4.1934586
4054964149838815232,264.7426619285498,-32.374354316444084,0.5602426511819468,-0.7442086123027661,-0.49584896802823586,19.503683,2.4000378
4054964149838824192,264.73242383256957,-32.380083285979765,1.2864630212969252,2.2516066199116347,-4.201565320796434,19.676119,2.3626957
4054964149841491456,264.73597439640594,-32.383344276373556,0.4310879733397192,0.7616755577744588,3.293058977139982,20.31749,2.8732338
4054964149841495040,264.73398919703743,-32.372801285785364,-0.01870258104871103,3.1322716544558613,1.5094621331698033,20.239786,2.4378757
4054964149844598400,264.7302287398108,-32.37329576725102,0.7179412829576248,0.0805693523629853,-1.0572540208651877,20.494986,2.6161957
4054964149846606208,264.7453923412414,-32.37447350850975,,,,21.013054,2.715746
4054964149848471680,264.73986348884995,-32.38511315777157,0.6798397078365662,-0.9379262504963546,-2.341373486749187,19.745346,2.8878174
4054964149848480256,264.73929927427713,-32.3767947071259,1.0691542294529777,1.9624568295628857,-3.0800682137979845,18.909945,2.7051258
4054964149848489088,264.738554676067,-32.369469253077206,0.7359773423680926,-6.6632797429777195,-5.249106425931894,20.477016,3.1039867
4054964149850184320,264.74200186921155,-32.37041671904476,,,,20.54896,4.503664
4054964149850833920,264.7314396355079,-32.38085510878365,,,,20.842957,2.0637379
4054964149852466688,264.7399485630785,-32.378909404089924,-0.12180610780022862,-1.1013259826966006,-1.8529924385089176,19.758999,2.8860912
4054964179905895424,264.71615938134516,-32.37081733286395,0.16697619569713684,-7.599198760367271E-4,-2.5013866470429176,18.52752,2.5671673
4054964179908428288,264.7172978145801,-32.37541096063017,,,,20.924055,2.1743088
4054964184201236352,264.7189074022532,-32.37834002445887,-0.2777627481605653,-4.437470930193949,-4.665164670179552,20.031294,2.153448
4054964184204336256,264.7211745858564,-32.379000066189725,1.4603624094176832,-5.304343636409502,-0.06116885458977481,20.144571,2.2248096
4054964184204340480,264.71860750226136,-32.374982234289405,0.1781677362683198,3.020119238745175,1.1214025499292744,20.515257,1.6694107
4054964184206954880,264.7192281592572,-32.37230878214334,,,,20.8168,1.8763771
4054964184209240192,264.72339131697663,-32.37911415747808,0.5294951529167897,-5.045616167116112,-11.861725754389877,16.892786,2.8098516
4054964184210389376,264.7222661401488,-32.37409611597435,,,,20.680447,2.2727032
4054964214265632768,264.7249506054343,-32.37237692775827,0.8012852361644863,7.471170769197414,-5.124328565478541,18.152857,2.5618382
4054964214266369664,264.72642642378344,-32.36160832095458,0.5879359011941727,-0.10786376187442592,-1.4069144101573072,18.875507,2.6008072
4054964214268172672,264.7242306960496,-32.35837345288194,1.4863060589871144,-6.252091767692906,-4.759510725503969,20.051025,3.473587
4054964214268173056,264.7245343166511,-32.36769810015642,-0.7638737852310539,0.3714464870628531,-1.8215275610485056,19.882896,3.0820637
4054964214268174464,264.72550152982603,-32.35966412283945,-0.7766040979633853,1.4306691731646322,-0.616463297325918,20.090282,2.814743
4054964214268178048,264.7294015090415,-32.367477287538705,-0.3080523847844559,0.7217017052515484,-1.3823437602353494,19.310987,3.0731049
4054964214268181760,264.7345931647594,-32.36484793944909,3.8111647691471173,-3.0767652429953594,-1.584691197686916,20.351439,3.2218761
4054964218558347904,264.728030468876,-32.369358705023586,1.2676703127554743,-11.11658107444751,2.3788077787457014,19.50707,2.4872532
4054964218558354688,264.72224668487365,-32.37195844373131,0.06485124517965801,0.7482926573628426,0.9456416219805674,20.226698,2.6087399
4054964218558364800,264.72628228739546,-32.364249955572355,0.9520574049233723,-3.0125487488963785,-9.311732090952354,19.669882,2.6210003
4054964218558376448,264.71740647005186,-32.36651413319855,0.5425020591998676,-2.963162550139739,-7.6148314319240225,17.530283,2.7112827
4054964218564079488,264.7268106946544,-32.369912082800916,,,,20.873274,2.1647243
4054964218564083712,264.7334246991227,-32.36172031030265,-0.7649739554703583,0.45127635616886136,-9.470035972240625,20.015772,2.6531467
4054964218566075904,264.72543636304414,-32.3626254040122,,,,20.773693,2.0553932
4054964218566638720,264.72798323461944,-32.35630185597407,,,,20.922068,
4054964218566638976,264.7269502677021,-32.359425172401984,,,,20.957859,2.18367
4054964218567971456,264.7312112992831,-32.37001896298081,0.8358061493990723,-3.251173467597681,-3.6259744754191834,19.779585,2.820448
4054964218567986944,264.7232399002487,-32.363311500348054,0.7981006783330912,-3.5690982322622102,-4.277947438603713,20.143034,3.6432571
4054964218567989888,264.71759333920505,-32.3662688653024,,,,19.423998,
4054964218568980736,264.7207130484638,-32.36655780867148,1.3871073150844184,-6.313585991142057,-8.96593751660129,20.05163,3.0944138
4054964218568981376,264.7270658254172,-32.35597209711702,-1.7730447143409471,-3.0613151047255083,-3.736008576983194,20.484274,1.9566708
4054964218569662080,264.73286175464756,-32.36536578096006,,,,21.014309,2.5842133
4054964248625362816,264.76997590005186,-32.39342987669913,0.057193225067138316,1.981376570619958,-1.188098222435794,18.412367,2.71587
4054964248625366272,264.7663241275097,-32.384819182278356,0.3687099056970468,-3.167284527337215,-1.4714650054795664,17.921509,2.7344952
4054964287289134848,264.7727598512209,-32.37624058398515,,,,20.713026,3.156437
4054964248627942400,264.76316127376384,-32.387084955617965,-0.21521739902844117,-2.1157448105922567,1.8121900977640788,19.829008,3.201542
4054964252917947904,264.7701812269207,-32.39747137053205,0.9274756045818049,1.9716948294627625,-3.138791214423013,19.409103,2.7047157
4054964252917956864,264.76986409420726,-32.39210710193182,0.5793207832689343,-1.0655738195062119,-3.409645869516696,19.514204,3.5396595
4054964252917965440,264.7686429496634,-32.38806640043517,0.8347449928142306,-0.5596933626359994,-1.2671968164740497,19.935963,2.99646
4054964252917981440,264.7675856811274,-32.38072197088666,0.08762361263513715,-1.4421782595979598,-2.968306162736794,19.054934,
4054964252920703360,264.76952782925326,-32.39501390906672,-0.7275753699588605,-6.397817847779429,-7.439488197162635,20.396782,2.0925217
4054964252920703744,264.7702538535877,-32.384722880228544,0.3447734105464907,-0.7135212065810187,0.132656654140062,20.097,2.0558605
4054964252923770624,264.76930090875976,-32.395882424740755,-1.1234686168732895,6.852845374508037,6.429982838777227,20.34422,1.4983082
4054964252926410240,264.76830320951154,-32.38939133509779,,,,20.932121,1.4005795
4054964252927661952,264.770269213163,-32.39713366105089,0.3886098747801666,-1.758570335591797,-3.665531055210056,19.601645,
4054964252927670784,264.7677201155219,-32.384512675147995,1.102431870551736,-3.986191120946701,-7.527796922879599,20.12212,2.8208122
4054964252927674368,264.77092874054773,-32.378432592885424,0.5382909359130005,-3.144711134012617,-3.747776504465735,19.023357,3.9717445
4054964252927674752,264.76766737053964,-32.380252706591605,0.9146777561557502,0.23147958745037553,-3.1610926007859614,17.085766,1.7984695
4054964282985105664,264.777032093874,-32.381873188959005,1.3627063196234004,1.5866994205795306,-4.632200237103246,16.676895,1.5683031
4054964282985696768,264.77507554165334,-32.3744150929902,0.01583342088705765,-1.809579747151237,-5.7095122651117265,19.171896,3.6931877
4054964282987691136,264.77600550790913,-32.37325801013235,-0.0906757911791059,-6.750228666448323,-5.917617476476941,20.273205,3.692772
4054964282987693568,264.78100429690136,-32.37164713374101,0.8436515370423447,0.19966535759873316,-3.3274278666204404,20.406233,2.5747013
4054964282987696256,264.7845646459328,-32.37037149138726,-0.6425097629948101,-7.409760254175022,-7.85798733292174,19.16577,4.2980404
4054964282999294464,264.7791776397535,-32.37503072696664,0.540908517925672,1.5465148654708585,-2.82507790544686,19.013288,2.9432068
4054964282999295616,264.780757453915,-32.37875009374782,-0.7964744940736338,1.3706996269779146,-0.7260447330674604,18.634962,2.622202
4054964282999296256,264.78130493991875,-32.36602974833569,0.4111088287848083,-0.6663802905075563,-2.4321669832155663,18.646124,2.9142303
4054964287277692672,264.78572303963483,-32.38082263025829,0.0540495547942862,3.1652024650162924,-3.6969300190306,19.961826,2.412363
4054964287277707392,264.7776204475999,-32.37908472980857,-0.1672472677575691,0.5724797595267065,-3.786143993380448,19.420452,2.6166515
4054964287277714816,264.78277781244026,-32.371470771233156,0.5079763862920917,-0.8195824801264722,-0.6953154144470264,19.634865,2.66432
4054964287277719040,264.7725260089195,-32.37724441421428,2.248734570423393,-0.21322342138497047,-0.20129809346469735,19.884521,3.6389961
4054964287277722880,264.77758774353555,-32.369672862877714,-0.12147429261909637,-1.338924129368319,0.31155178435854286,19.91666,2.592327
4054964287280442496,264.7715688593201,-32.376345237955576,2.8404426553454396,-1.210523918190746,-1.3017015025109953,20.070135,2.867981
4054964287283522048,264.78340011714755,-32.37519455665123,0.8865121570550079,0.41527998779649894,-1.94641965693306,20.422281,3.0591145
4054964287285565952,264.778283853631,-32.37589867027378,,,,20.918716,0.7378216
4054964287287403904,264.7807430530312,-32.38237352798997,0.2868397560147527,-3.6991000086469077,-6.101270782078893,16.026705,3.577505
4054964287287404544,264.7884602891027,-32.374654201907866,0.5589176244420798,2.719162444759811,-1.4137230210211906,18.223265,2.3001175
4054964287287410944,264.7809171685958,-32.372624292316964,0.4538400869335394,0.26045164121958586,-1.9566247693557455,17.878773,2.6038208
4054964287289133952,264.7895016086894,-32.377004538202705,,,,20.725204,3.314127
4054964287289134336,264.78588524883895,-32.37506082673113,,,,21.008364,3.2649956
4054964317344842240,264.759585455711,-32.38658548742766,-0.22757491880675249,-2.484983521647712,-2.4367821985930247,18.081171,2.611494
4054964317344843264,264.7571745302834,-32.384205330146074,1.3890399390921746,0.13012523226648653,-15.66084150576031,16.099266,1.3844347
4054964317344847232,264.7549074096263,-32.37382954847426,1.3315951088079123,-0.8566987684212674,-2.481724016220788,18.570219,1.9845161
4054964317344848384,264.7555151721689,-32.371952836967665,0.7837175210891324,-0.1545844244257159,-0.870653362158553,17.805471,2.1854343
4054964317345285888,264.7584464040243,-32.38559524899989,0.5659495081796615,1.3602078032872487,-9.029244346643537,18.466282,2.4364605
4054964317345287936,264.76182929202025,-32.370940458132736,0.2831367101907075,2.5705026109099918,-1.2985423187021672,18.868286,2.610506
