source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,g_rp
1994803195634774144,359.4582957066267,56.38087416601516,0.2875209784327847,-3.876380908471592,-1.9208817060146601,19.95773,1.7613373,0.85617256
1994803199930636800,359.46787469769845,56.38297854725659,1.5656986508241106,10.257308780877459,-2.6540302959431674,15.123849,1.2499571,0.7019758
1994803199930636928,359.46551294418725,56.38234760584997,0.3560095207403938,-0.969495102141056,-1.7814180270751179,18.183935,1.4417858,0.7902012
1994803229989405056,359.48928026694864,56.384561594643515,0.5319679920440652,-1.5606083147270164,-2.198397240919367,19.52539,1.6207981,0.7958069
1994803229989409280,359.50178830004637,56.38827478863748,-0.004215739040090261,1.9296942122532417,-0.9288968959280332,19.604733,1.2715073,0.5972843
1994803229989415168,359.49947928937485,56.393115664868795,0.8994880692234936,-1.9514391168166225,-0.8663336924071682,20.459175,1.3163376,0.722662
1994803229989575168,359.493821225228,56.390387170514956,0.3945913032784584,-2.202053789535646,-1.846467717177282,17.87603,1.4211025,0.778986
1994803229994516480,359.4993959887559,56.397109551959716,0.3652722532562444,-3.2026111581288794,0.22716522042223086,19.49798,1.1456928,0.6028652
1994803234286115968,359.4956190325941,56.39241474891681,0.4505260789992009,1.3097719552497393,-2.199708641214973,20.332363,,
1994803234287328256,359.4741719438563,56.38533616492719,,,,21.103733,0.99500275,1.2213612
1994803234290369664,359.49882785624277,56.39617020192267,0.0711718396513688,-0.7534876022528785,-2.358147114095908,18.021843,1.0798302,0.6114769
1994803234290372480,359.4962325926706,56.392323471569696,0.4046322842659116,0.4477974415242583,-1.376679192109608,19.250225,2.0144424,1.2461052
1994803234290372608,359.4939841452809,56.39176940484353,0.4456306729768357,-0.8134177680005229,-2.0560114146583026,14.943759,0.8949261,0.5350485
1994803234290376832,359.47734817580147,56.38316378318814,0.6955560728723916,-2.8764151081420595,-1.2041667616507992,19.852304,1.2933731,0.78622437
1994803234290377216,359.47933910071896,56.382761663407315,0.0847043756922779,-2.0007152824310177,-1.436451226364473,15.719003,1.5429115,0.82583904
1994803711025732736,359.37654970527245,56.38043512194016,-0.10621680215097645,-1.910630086451499,-0.884787033331581,19.10178,1.0603447,0.5843239
1994803711025736960,359.3739267681685,56.38429350654866,-1.6343272566139209,-2.7135814212898897,-8.484640107274153,18.602715,1.569912,1.0760155
1994803711025911296,359.3789991342333,56.38208619520425,0.4122515416759266,-0.16174607762949902,-3.3718112257263133,17.132317,1.2189789,0.6839237
1994803715322416512,359.37865832715505,56.38394690866922,-0.20644540548482926,-0.7832033109951397,-0.8251417390068418,19.875977,0.88358307,0.62130356
1994803715323192704,359.36342340827076,56.37701359975007,1.1834368955691739,-1.2365602666587276,-1.5335129125509297,20.57771,1.8287373,1.075922
1994803715326695680,359.3710054631463,56.3827010075621,-0.2264411866102231,-4.484356440838607,-3.116329819199874,19.772211,1.9873772,0.96873665
1994803715326696832,359.377560490175,56.38314257725078,0.4219773975353905,-0.9705512424512835,-2.1048076195613574,16.085127,0.98740864,0.58129597
1994803715326698368,359.3735097407066,56.38068701419665,1.257405743587808,26.27741304936972,30.945444143842376,18.48145,2.0065403,1.012825
1994803715326699264,359.35472820196236,56.375317190397894,0.37159665099357747,-4.803864223033865,-3.490805529951179,16.360975,1.1913223,0.6740074
1994803715327696384,359.37444546898763,56.38113488956063,1.5604796997955028,26.787205660411228,30.293594037383137,20.572721,2.0420094,1.1444244
1994803745385466368,359.3411214213451,56.376505712267274,-0.7720296366624972,-1.5544943288603439,-1.1175537432895624,19.788492,1.4574928,0.7469673
1994803745385467008,359.33296069583815,56.37742186926594,1.3973064306173564,-4.731730536462704,-3.1724744197344195,19.638813,2.7206001,1.2315712
1994803749682915328,359.33372932975436,56.37925009403989,-0.6176877900416684,-0.13182686214995687,0.15565905218075987,20.693727,1.6396255,0.9979229
1994803749687347072,359.3433579552545,56.383550211905785,0.6886028238439152,-1.3245633353738184,-0.6271884155876659,19.805347,1.1657124,0.62498283
1994803779745211776,359.36142800257153,56.38290691053605,0.4680330339698376,-3.848015930492067,-3.842785754442959,18.460829,1.6207981,0.8333092
1994803779745220608,359.36671692450454,56.38979840441088,-0.1461010083406143,-1.4058663779611402,0.15782492257947348,19.488718,1.0022755,0.55098724
1994803779745220992,359.36028506732055,56.388930292435326,0.5659305784054878,2.9834545706296796,-3.5854470996825087,17.115587,1.3459797,0.7489433
1994803779745221120,359.35089031001786,56.38385260632737,0.25784301512331653,-0.027350639307271225,-0.8554612907790118,17.89409,1.2912216,0.7045193
1994803779745221760,359.3718633454028,56.390365198951606,-0.0368490753195623,-2.3085387417090217,-0.35493787614529526,19.35055,1.4801292,0.80802345
1994803779749654528,359.3605296201806,56.381545987444674,-0.169120735573787,-1.1555676993158808,-0.22845840978132564,19.849443,1.322979,0.7793369
1994803784042661504,359.3599231857558,56.390331287128554,0.9150104890591613,-2.293417973991516,-1.2115210037638349,20.407757,1.812355,0.9663944
1994803784042666880,359.36539233537115,56.388002588777425,0.5847026672360154,-3.9071777166361072,-1.40276731032883,20.39991,1.7850399,1.0515594
1994803784046164096,359.3562653394638,56.3895518557915,0.09360420692835089,-3.0287922235738516,-1.0484319312387667,16.603525,0.92741585,0.55649185
1994803784046166016,359.35360424585747,56.38688123060017,0.27759257573502233,-0.3566858233865675,2.673486252704294,13.139912,1.5793285,0.840086
1994803784046172160,359.3594573353859,56.38011735573371,0.2057745772828353,-1.3311367677279038,-0.9921139569748396,16.038692,0.5675945,0.3555069
1994803784046173952,359.3563352712221,56.37790367707085,0.25668748418864756,-3.141161872608114,-1.24658586175058,16.908417,1.1091557,0.63985825
1994803848464688000,359.4376711471147,56.38061097753879,0.055873938321241025,-0.9665700363419718,-0.5088302065918588,19.635492,1.1729527,0.55711174
1994803848464692224,359.44149074342204,56.38398966978646,-0.5453226443149752,1.9443720864951035,0.03476586646369827,19.87416,1.7080116,0.92416954
1994803852761394304,359.4397456111296,56.38584353567137,0.8364065631435064,-4.8349895300972445,-8.123831002836653,17.8468,,
1994803852765658624,359.43926194318925,56.38581418370862,0.6666679310411853,-4.65755483757303,-7.907107659665363,17.148863,1.667573,1.2665854
1994803852765660160,359.4289114579548,56.3806017722457,3.3086546617094625,6.0832316177719745,-7.314121567275027,18.828772,2.9225464,1.2759514
1994803882824426496,359.40786322612416,56.38024281212698,0.0645682515703816,-0.5717013065090616,-1.4400472822844617,18.220652,1.3938694,0.75735474
1994803887121128832,359.38551296199944,56.37613775128941,-0.08948530374035016,-5.09614447021444,3.3726659059475397,20.078571,1.8533382,0.88604164
1994803887121902080,359.39617690999955,56.37625727956342,0.3259699224262206,-1.7821937208466587,-0.5793572848441737,19.82898,1.1479111,0.7467747
