source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,g_rp
3218730405239828096,88.31278060807327,0.10610895718743786,,,,20.686436,1.6084576,0.91713715
3218730405242988928,88.30902036893464,0.11017605839730915,,,,20.95876,2.949068,2.0678616
3218730439599567232,88.31640294418715,0.1109511170744298,1.967186854526067,0.6934223821402392,-4.077654697007606,20.337683,2.0532818,1.1026134
3218730439600049792,88.3165500376048,0.10668625998476156,0.8723674746788923,-5.363265758855134,2.629899092536502,18.571888,2.0173912,0.959795
3218730443895491456,88.31825965503941,0.11313588946782115,-0.34332826507342357,3.5277520400191054,1.0720359035537799,19.90213,1.9560452,0.9691391
3218730473959154560,88.30644498030934,0.11244197668681208,,,,20.730492,1.4174042,0.97275925
3218730473959801856,88.29348435613274,0.1146705891598305,0.392518133792201,0.22844872375590425,1.4717762639955145,19.567806,1.9446602,1.0518436
3218730473965373440,88.29820141445114,0.11832144663731277,-0.26675897579295754,4.037422871530258,-3.0119972358943836,20.580236,1.9148102,1.0961895
3218730508318904576,88.31076122561636,0.1252218462696836,1.014460046084181,-1.1447765638310283,0.5800391747299465,19.698685,1.9809246,1.0004597
3218730508319210368,88.30726068958576,0.11409759715607855,-0.417995984097021,0.5122060911246584,2.231160067712785,20.71372,2.0645905,1.2132397
3218730508319543936,88.31311524383095,0.11655392885683512,0.626423391320991,1.0887142720844525,2.094687281853362,17.824053,1.776556,0.91091156
3218730542679301888,88.33410144126154,0.12645400518897448,0.03785117841303408,1.2105398346422809,-1.0350237962222548,19.10004,1.7698078,0.86698914
3218730546973907328,88.32857045827593,0.12703324124049548,0.14905912891281337,0.20763818464640094,0.8347948409253455,16.307201,2.0508547,1.0070028
3218730546973908992,88.33388798744863,0.11663709142218914,-0.38532618662190316,3.2199952810471166,-1.2267571945101294,19.951002,1.9797535,1.0516453
3218730546973910272,88.32497591959408,0.12266754314312069,1.0685445516259249,3.0121543187576685,-3.5244101285164104,20.048819,2.2678757,1.15024
3218730546973912320,88.32195054726542,0.11885796862320334,0.6829522519182996,-0.5562802130204424,-1.6076320346446322,20.478611,2.204296,1.1608009
3218730577038388096,88.33352023457026,0.13033239667156937,,,,20.862476,1.4172401,0.7774601
3218730577039042304,88.33585056407146,0.12745180098488246,0.31356318781001846,0.47137522501449486,0.4509724658823051,19.59567,1.4736671,0.850502
3218730577039053952,88.34826608655368,0.1321738465580848,0.15668236313866094,1.1475962194898197,-2.670832745063167,19.14237,1.8398209,0.9704571
3218730577039056512,88.33955803602588,0.13332831043587898,0.088730798924696,1.4718188474202913,0.17484248767234128,18.839794,1.6760426,0.85757065
3218730581333642496,88.33716068546111,0.13051253236875549,0.3306367052683275,0.5799438875349097,1.9562422553018415,16.721659,1.5192833,0.8203049
3218730611399291520,88.31200133856584,0.1286840593858625,,,,20.659426,1.8983974,1.5314274
3218730611401428864,88.31849840453786,0.12982150821387153,,,,20.994972,0.9555054,0.44955254
3218730615693382912,88.32873194043127,0.13054645394445524,0.6061030797488494,0.5859954176896534,-0.13709539679024993,20.309296,2.3492165,1.1402111
3218730645757877760,88.32755004427463,0.140276141491813,,,,20.827593,1.4945431,1.1638012
3218730645758015616,88.3285383982192,0.14635714857207424,-1.5315039515945565,0.5020601682253298,-2.5667216789392984,20.611647,0.93102837,0.83893585
3218730645758169728,88.32328235011421,0.14288148714199203,1.0598031775060635,2.630326647453576,-10.969487678260466,20.342682,2.4321136,1.3121109
3218730645761183744,88.3350455640909,0.140825541425001,0.29486229755441545,-3.1341669628836795,4.349360469262229,19.912271,2.2398376,1.2166729
3218730650053117440,88.33422072705443,0.14105154768831937,0.5970881752761302,-2.068603248553565,-4.622369064176282,16.654444,1.6153917,0.8606787
3218730680123876352,88.36806395785837,0.11790229500453364,,,,20.86528,0.9147587,0.7571449
3218730714477341824,88.38798803538658,0.13077492365225987,-0.3389531958172487,-0.2029899287960039,0.261157996668612,19.25684,1.8493328,1.0293102
3218730718771428864,88.39198023181262,0.12936953451785516,-0.9417148250449349,2.7409391673619377,-14.291599290791694,19.998,2.555233,1.3029251
3218730718772330496,88.38073792498231,0.12579561786224372,,,,20.804289,1.148077,0.97605896
3218730718772584960,88.3871030059647,0.1325990459423953,0.6792709976018032,3.795068910055118,-3.9849026592165817,16.128649,1.7063656,0.8950386
3218730718772586368,88.3825747996884,0.12646205915585454,1.1384786626582084,-8.778927951304546,-6.172706453211253,16.070906,1.6744509,0.88187885
3218730748837739008,88.35686441426041,0.12950174683135943,-0.11471922769805687,-2.4151750551992515,1.4210337045594281,19.903341,1.9547176,1.0009251
3218730748837748224,88.3533828177507,0.1310154771687536,0.44218696003921387,1.2564829029855789,1.050037542708984,18.011755,1.9325237,0.9620991
3218730748837749120,88.36615119611103,0.13352642158463665,1.2992363461597127,2.890394299277403,-4.405429144444473,20.292593,1.7009201,1.1911831
3218730753131181440,88.36226808149841,0.13203858798683696,0.8653501197438733,-1.9516257922763796,-3.4654952627358173,20.539652,1.530201,1.2001934
3218730783197502592,88.38370852570293,0.1400476429687623,0.9767910163431276,-1.0816717697409628,5.879118247123743,17.88779,1.9502525,0.98365784
3218730787492060800,88.37363820349746,0.14594526159363239,0.4201073470592843,1.1463889010798578,0.9686808035579062,15.678316,1.88663,0.9577875
3218730817557248256,88.3962171211335,0.1449629691143984,-0.8016716990969155,0.8022726445411423,-2.3450696839873655,20.716341,1.6037579,1.0130119
3218730817559927168,88.3996427787129,0.13843864193706115,0.5872387903457541,1.9212305998975558,-2.9615823785919786,18.404806,1.8383579,1.034605
3218730821851793664,88.3974012084984,0.14157300628553027,1.438706614441593,-2.9864992882220243,6.236601021322764,13.146308,1.7943172,0.9260273
3218730821851794560,88.39883282473961,0.1385432224176013,0.08990771382799902,0.47978728728380704,0.14082037357048757,16.476435,1.9420176,0.9809942
3218730821851795840,88.39692278286083,0.13803077343779838,0.42545347578100995,-0.5539000096615551,-0.6032315072851153,19.452576,1.859169,0.8964615
3218730851916995328,88.40241650137636,0.14865127445803183,0.5474387536012784,0.8760945947270802,-0.6627118271936182,19.485016,1.6646519,0.86958885
3218730856210363520,88.40456827540183,0.1547623034074238,0.6254306726306358,1.4080154752520528,0.9114686623456136,18.59968,1.7099628,0.8643093
3218730856211528960,88.40269448667014,0.1522479937072817,0.2792385933618463,2.4063724518861407,0.8324299031156339,14.490921,1.9907331,0.98748493
3218730886276727808,88.38860261398483,0.14545811733460473,0.2328303378737424,1.0210800968087903,0.011779539379253494,16.90172,1.977047,0.98721504
3218730886276734720,88.39002326047896,0.14887834533885072,0.7406883552047743,0.33068939104178413,-3.7680968056787467,19.102442,1.9594288,0.98978806
3218730890571270912,88.38682499063988,0.1495843700542869,0.9155720172035368,-2.7275832339421964,4.326901875307806,15.24203,1.4988441,0.81495094
3218730920636472960,88.3960844917556,0.14913839470865928,-0.420412872367134,-0.47108356859630346,-1.745742930726446,19.740274,1.7401276,0.8445034
3218730924929840128,88.39419918548583,0.16608934524550628,-1.1724787387756415,-1.221310843127317,-11.342994399391122,20.751234,1.8573952,1.3815479
3218730924931823872,88.39787870432414,0.16610558956685345,4.475114635838468,62.261876222043966,-38.64141592598132,17.673773,2.72118,1.2140427
3218730954996191232,88.36105688655685,0.13993613046637482,,,,20.869799,2.024004,1.431673
3218730989355272192,88.36004028359113,0.15208741757841904,,,,20.6641,1.5208836,0.9525528
3218730989355941248,88.35718426407185,0.14507238430483513,0.3008388861106101,1.4181500889873309,1.5647459780601103,19.46201,1.8333969,0.9353676
3218730989355946368,88.36875898431217,0.14712654783665724,0.0038975054046953422,0.802976864216511,-1.5184508179138434,17.999912,1.9367332,0.9725399
3218730989355952512,88.35817971168349,0.14991504040283993,-0.006211701555074278,-0.6843672374155964,0.3228010156051252,19.063663,1.4718075,0.7889881
3218730993649337088,88.37096497835208,0.14675286702986293,1.2252974508420997,1.1124086607946482,1.0569071407889767,19.069277,2.3622074,1.0792294
3218731023715142912,88.34018082618734,0.15475197961360126,0.7861974951896579,0.5365728028484423,1.9274498311715815,19.802528,2.1530533,1.1115894
3218731023715691008,88.34161747299929,0.15056844745802625,0.13936757601176802,0.8114652760170132,-1.4196579631214032,18.945864,1.8654213,0.9817524
3218731058074881024,88.34737789569733,0.15438401543183658,1.3790919187172683,-6.335388423261434,-2.025322930168831,20.000227,2.3641186,1.2548428
3218731058075446400,88.34462088138801,0.15747430772563495,-0.6023134738769145,-0.24672877370164617,-1.5383436255381968,19.603464,1.7678623,0.9551964
3218731058075448576,88.34893594671964,0.15761486777878492,0.13249101437213995,-2.0012699665490423,-1.8606817310407782,19.346792,1.6652794,0.87407875
3218731062368811392,88.35557985251683,0.16317510762407764,0.2611212530981285,1.1895883557472573,0.4201061539050269,19.895292,1.8683605,1.0616112
3218731092434494080,88.36566953783294,0.15899578592512906,1.3291056972568371,4.894747881075798,-2.6965910665386943,20.586975,1.7168198,1.1274071
3218731092435176960,88.3689187791003,0.15343703394460093,1.4401977094116638,-9.711683978959183,-8.733495923955136,16.425962,1.7854862,0.9210644
