,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,g_rp,cluster,prob
350,3218831358446766976,88.40474923037445,0.3116466412893217,0.5707255322830987,0.06864357810689406,-2.165675838641305,19.396006,1.8952026000000002,1.0191059,0,0.0037246996711698854
351,3218831388509830528,88.41494796409323,0.3304636943706241,2.4969269758078987,0.7844235661359913,2.0511855858032804,20.623388000000002,1.3691597,0.86130905,1,0.9303064288621896
352,3218831388513300608,88.42325828882862,0.3250386404078071,0.9187038882415776,-0.19956850125106654,-0.2852516658907953,20.66324,1.527298,0.8791523000000001,0,0.002339233121274958
353,3218831392805448064,88.4144822345375,0.3291054997289945,-0.14115098082498864,0.14575052085539353,1.500893972991353,20.25864,1.0885563,0.9141425999999999,0,0.0028357806013852124
354,3218831392806496384,88.42207370393562,0.3233053329517373,0.89387043408445,-2.713419283822186,4.659649387083662,16.205811999999998,1.8006535,0.9310379000000001,0,0.0020285205230215837
355,3218831422870747904,88.44490760804113,0.3308160889397733,1.0359767994286304,-2.535554615332143,4.363835340837271,18.204073,2.0650768,1.0288734,0,0.002041556733552386
356,3218831457229310464,88.45399371638428,0.3405224459201837,-0.5060959461830965,1.5107554612144931,0.21181576383491985,20.229088,1.5218048,0.89377785,0,0.009147897494951226
357,3218831457230490240,88.45048144501966,0.3389185281129895,-0.2421902152347892,0.7085832402593563,0.0726099001112029,19.641884,1.566164,0.9282130999999999,0,0.002956769711268617
358,3218831461524893696,88.45055939195422,0.3373431101200181,-1.1876164875514148,1.7913469555032917,-0.6124231049762532,20.695747,1.4967213,0.98791885,0,0.12758031000099568
359,3218831461525962112,88.44894066023771,0.3329191995891791,3.363849719134887,-4.894162002625638,-7.589666071006513,16.743694,2.6321964,1.1875286,1,1.0
360,3218831491589323392,88.42962733757557,0.3441527842155225,1.1220576292591902,0.0646432578486627,-5.37638966752018,19.735401,2.1650294999999997,1.1128120000000001,0,0.476333786430437
361,3218831495885702528,88.43533954556486,0.33939003765690845,0.4051603573088622,-0.08969853468246161,-0.7409061952745938,20.190603,1.3121948,0.86486816,0,0.0015530511845507561
362,3218831495885703168,88.43244975669388,0.3399499007185605,0.9323082376331514,-2.765857384644726,4.216348354710282,14.148945000000001,1.4394263999999999,0.7894678,0,0.0019091074571779012
363,3218831495885705472,88.43096999869805,0.33385705121521936,0.7330726144282339,3.790569428763552,-4.352755152574421,17.599974,1.6680602999999998,0.8840523000000001,0,0.05695504377865732
364,3218831495885706624,88.42178858664896,0.33886643421214635,0.8840709680448389,-2.544192510952776,4.207284590339596,15.839367999999999,1.5152245,0.8221483,0,0.0017532434303672861
365,3218831495885707264,88.42762040773285,0.33195977843173113,0.8594723565050495,-2.683321264526979,4.146477344461259,17.460419,1.8634605,0.94128036,0,0.0018137075865559485
366,3218831525948787840,88.43538543129827,0.34207336345236244,-0.16450882463499833,-0.4846525586975503,0.9066148548856056,19.661676,1.9092044999999997,1.0281924999999998,0,0.0026379770681027245
367,3218831525948788480,88.44863840862286,0.3435171403301007,-0.20686811029046492,1.2315587332257647,-1.2531804007615412,20.371046,1.3926296,0.87366486,0,0.0027504203595743785
368,3218831525948790144,88.44017516411336,0.34577867571171633,-0.20736574494257887,0.2841922784892063,-0.09120120227564976,20.428045,1.4152946000000002,0.77075577,0,0.0025337896013529425
369,3218831525949966720,88.44006909186692,0.33770623399565936,0.5808860565718772,2.4565972056363785,-5.8565839989950135,18.089351999999998,1.8700980999999999,0.965641,0,0.05789055083296684
370,3218831525949970432,88.43870750027023,0.34344939034326194,-0.20402846600543234,1.0824732916737294,3.689277665733097,19.89571,1.6561375,0.9554615,0,0.046488657198655185
371,3218831530244379008,88.43128707169208,0.34331364113243085,2.0527751795114453,2.1267877789738323,1.703956563155089,20.201534,2.2305145,1.4685764,1,0.847522867862338
372,3218831530245435776,88.44019013122977,0.34907496759656315,0.9289993399595604,-2.7350256347173345,4.49188041394964,15.875822,1.5317888000000002,0.8301171999999999,0,0.0019885614074129565
374,3218831560309700736,88.39790328678673,0.3299896662357339,0.9636571692937049,-2.2528462102618607,4.169597482944289,18.678047,2.3228492999999997,1.0964985,0,0.0016906523874163993
376,3218831594669440384,88.40566144474602,0.3301393837452272,0.5672562727057171,1.1585434003365729,2.277715559961041,17.802608,1.5297279,0.8414325999999999,0,0.005012924332860776
377,3218831594669440512,88.40549844531056,0.33220051034825465,0.2019096555612223,0.5583797963351433,0.06974120165192439,19.400959,1.5269698999999999,0.83047104,0,0.0013549495350322403
378,3218831594669442304,88.40037037717926,0.3358720355621685,0.5745450365316822,2.187501470602798,1.6011154163693095,19.370186,1.8768939999999998,0.9427433000000001,0,0.014172689253091146
379,3218831594669444736,88.41010353368462,0.3399262425144607,0.8074566903817544,-2.5076749408203525,4.075186391398654,17.20461,1.6326351000000001,0.8717841999999999,0,0.0016501363878838038
380,3218831629027999744,88.38750486497294,0.3329998562425965,0.01443073433389736,-0.09377383088175224,0.0008525381680439674,19.26701,1.8375225,0.9407691999999999,0,0.0015679650468162273
381,3218831629028000256,88.38251794270752,0.3331076797696661,0.3674757404207241,0.06803902140582127,5.037543226981856,17.702862,1.6071339,0.85583115,0,0.01682752053356539
382,3218831629028728064,88.39260338877305,0.3372032280249573,-0.13584998125353034,-1.7943355591423489,2.8013199346589164,20.060194,2.2424145,1.2184563,0,0.004609414518761554
383,3218831629030749312,88.3845107445167,0.33297761710580426,0.7876043399683195,-1.7987411884902138,-4.496626228149793,17.598116,1.7691574,0.9240341000000001,1,0.5866448064205343
385,3218831633324670848,88.38384435469506,0.3403261001567389,0.914689340015271,-2.7015171166383323,4.191918413937142,14.683973000000002,1.4391804,0.78974724,0,0.0017133129783210258
387,3218831633324672896,88.3839115133589,0.3341574949744413,0.895640197761073,-2.629123927727076,4.388486262141671,15.952098999999999,1.5630883999999998,0.8377123,0,0.0017342730273728277
388,3218831633324673792,88.37624122031147,0.3371638876548793,0.9540502748916856,-2.7491915019531827,4.111428169606877,15.997328,1.5977668999999999,0.85526085,0,0.0017281021412659929
389,3218831663388015744,88.39953701356609,0.3455886960792939,0.758943377998698,6.8076201673435275,0.5397728605173353,20.373924,1.9438305,1.2833843,1,0.9997955089948225
390,3218831667684403840,88.39372867458435,0.3466819739459424,0.2578534714516652,-0.7207467351310992,0.9638036535293002,17.724123000000002,1.6415672,0.8772812,0,0.0012043083228795378
391,3218831667684404096,88.400123505016,0.3402469058729799,0.392111799612623,1.35849462746475,1.3514138221470342,15.706892999999999,1.8220243000000003,0.9365635,0,0.0033049987400447585
392,3218831667684404736,88.39500868686689,0.3428362124871925,0.6576797178825144,28.183236415326533,-41.75688278546959,16.183101999999998,1.5353383999999999,0.8305445,1,1.0
393,3218831667684406400,88.39460955118003,0.3389862336596333,1.3867524563406688,-2.7776462308382217,4.283172031880446,18.683315,2.1625786,1.0463448,0,0.0032569673896541123
394,3218831697748662784,88.4268378286675,0.3434593815990033,0.6130094395719775,-1.0786065279719133,-1.0423047997134125,17.790731,1.8427105,0.95624924,0,0.0034395993448727087
395,3218831702044135808,88.41758018325271,0.3455245232336298,1.1342603863328808,-2.9493801948312286,-10.628667505955054,17.842973999999998,2.1025142999999997,1.0273552,1,0.9999999999308056
396,3218831702044135936,88.41522812404375,0.3476024220196203,0.8987059503284874,-2.821658372011925,4.319569489119205,15.033148,1.5577326,0.8382796999999998,0,0.0018915755534873251
397,3218831702044136960,88.41749240095758,0.34223401181250795,0.9786936280071654,-2.90820300484909,4.395755768455434,17.15258,1.740593,0.89930725,0,0.0020298109162727234
398,3218831732107227008,88.42635970254862,0.36001502236519684,-0.17649510375354496,0.6258376512097646,1.3690259365872437,20.067895999999998,1.4623184,1.1821461000000002,0,0.0036774223211035934
400,3218831732108409088,88.43185187027939,0.35886324213673315,0.2609385262886706,-0.873608023693682,0.21194913105018834,19.73076,1.7050018,0.8364334000000001,0,0.0015400120249929733
401,3218831732108410112,88.4263271178217,0.3587445559963759,1.004121109616978,-2.973946233779384,5.081193331262017,18.446592000000003,2.4545974999999998,1.1426563,0,0.002416122096887241
402,3218831732110688896,88.4259104065098,0.3599860383740327,1.1707046779507442,2.121466251520837,-4.884195536952661,20.282904000000002,1.335926,1.1230755,0,0.1595406314758783
404,3218831732115058048,88.42803041453598,0.3469234800964999,0.5492395771366266,1.1018545857081277,0.21311621865755068,20.596937,1.4559422,1.2787723999999998,0,0.001973934003885631
405,3218831736403865216,88.43739239196125,0.3546683549315318,0.9095899995357964,-2.720593793966565,4.289518680855125,16.084276000000003,1.7112293,0.8994941999999999,0,0.0018872030215423678
406,3218831736403866240,88.4363928227997,0.3520602785322816,0.8112927123191113,1.4271607300782705,1.2908921658906023,15.158507,1.5324716999999999,0.8292636999999998,0,0.005662907558416065
407,3218831736403870720,88.42690999207815,0.3477346709548391,0.32781906825489554,-0.5146614107386855,0.9805413639786204,14.392795000000001,1.1083641000000002,0.6459216999999999,0,0.0011695037407898337
408,3218831766466968448,88.40807719516197,0.35916367845346064,0.979067555060152,-2.8457491253638003,3.840284645262897,17.902233,1.9905814999999998,0.9974823,0,0.0018872217459881021
409,3218831770762560128,88.40156617209568,0.3542207728989901,0.092500014429226,3.8221727849362543,-3.3054466731885563,19.754614,1.9172726000000002,1.0037022,0,0.012956083351864978
410,3218831770763610240,88.40804345776701,0.3616663574403093,0.8861895696106676,-2.7147296855090364,4.29705980129486,13.375085999999998,1.1907711,0.68218803,0,0.0018031246989035471
411,3218831770763613952,88.404325610891,0.3536029181512628,0.8815674459742463,-2.919192040778883,4.34286816313888,13.567588,1.5149555000000001,0.81958485,0,0.001919907107155641
412,3218831770763614720,88.40172640530784,0.3530351326050319,0.8528486988938503,-2.851085425451017,4.166233227255411,14.488546,1.3980465,0.77207184,0,0.0018235250060454431
413,3218831770764182912,88.41050824510927,0.35666179110007273,0.005326609952479095,1.1557261106970491,0.2344047062673339,19.672634,1.6282368,0.835516,0,0.0022020869584456035
414,3218831800826972160,88.41876378023373,0.3566777137222093,2.282881094537032,-2.7748025570805095,4.1118746330785045,20.285406,2.3200244999999997,1.1988773000000001,0,0.1109079452045497
415,3218831800827890944,88.41221322135044,0.3644208789835632,0.8299890078747446,0.6334844392226895,-3.7591133267289734,17.382960999999998,1.8345337,0.9241065999999999,0,0.019356963444790466
416,3218831805123343360,88.42241335813179,0.3633605665953665,0.8923025450602056,-2.4404734136012065,3.784826219777544,15.316172,1.5282841,0.82889175,0,0.001608461340113846
417,3218831835187612160,88.46346054391964,0.33825954755747384,0.9754909881519016,-2.647451327170609,4.35025018916206,16.83977,1.6831988999999998,0.8791485000000001,0,0.0020141588290359096
418,3218831835187614208,88.4627002653542,0.3413888640963463,1.22742851409493,5.051922486297532,0.07661320195699305,19.34814,2.1901588,1.0392436999999999,1,0.9699464321430418
419,3218831835187618816,88.46291597146678,0.3472499728139887,1.049723497695897,1.7539557044946903,-3.2017707555350268,18.945673,2.072691,1.0355206,0,0.023421052326436317
420,3218831835187618944,88.45993955684312,0.3470321647986384,0.524934904089259,0.3721601030495622,-0.3380078142842935,19.240326,1.5651416999999999,0.8356761999999999,0,0.0014624239689061782
421,3218831839481999360,88.460464859513,0.3500919668266564,1.0032514494493028,-2.4833278970987194,5.0091625695685895,20.063938,2.3783207,1.1814156,0,0.002437604570654331
422,3218831839483076096,88.46337842812561,0.34438602110557953,-0.3466650040259044,0.3482046979973119,-0.2599188941738094,19.017324,1.8819408,0.92212486,0,0.003729960200702258
423,3218831869546448000,88.46930770582668,0.35293579195794883,0.5820615151347305,-2.7145766815197137,4.358672137762162,19.463501,2.174036,1.1681938,0,0.002253636868722506
424,3218831869546448128,88.46300449069811,0.35357503317302336,0.914761739781456,-2.7085866426020355,-6.0806655219959875,20.068335,2.2229443,1.0576134,1,0.9986456653055108
426,3218831873842807040,88.47849493219734,0.3543737111091129,0.8884438063677665,-2.4431633690032912,4.518237949462491,14.176342000000002,1.4436808,0.7906418000000001,0,0.00199226906959834
427,3218831873842809344,88.47451797231966,0.3494027762264799,0.8385205701329571,-2.7190862235276665,4.4536474152599945,15.46389,1.6217794,0.8643770000000001,0,0.002018471051357509
428,3218831873842987904,88.4696881080759,0.3479684295969322,0.9536574879385858,-2.4034586276884577,4.347489742768232,15.547916,1.5690565,0.8413171999999999,0,0.001935251282345561
429,3218831903906185856,88.45469429356741,0.3516005233577794,1.1828898632330314,-2.1618900789029656,5.0679621932873005,20.418732000000002,2.1877098,1.2209206,0,0.003197845359670274
430,3218831903907102592,88.44939767867184,0.36084259315526257,0.5461673584560026,0.5193112308992679,-2.523425092908264,18.30706,1.900713,0.9449177,0,0.0038868226314637756
431,3218831908202555520,88.45229087591652,0.3470025540652393,0.8767318152730103,-2.9085877204346544,4.113872029113562,15.679815,1.6216335,0.86424065,0,0.001999373265446715
432,3218831908202555904,88.44579627920618,0.35152992979084424,1.1307833113458878,-2.924311344748358,4.275460075173738,19.79421,2.7746353,1.2984867,0,0.0023486760979961234
433,3218831908203134464,88.45004745333063,0.35264826848887404,-2.561530183558657,-0.7886348441687633,0.8493575807810629,19.976736,1.7022133000000002,1.1911392,1,0.9999950403708442
435,3218831938266843520,88.46511713801964,0.3641160896705245,0.17929325420648035,5.812490488575603,-5.995160526710897,19.146938000000002,1.7094668999999998,0.91293716,0,0.25811749633005326
436,3218831938266846336,88.45742340386678,0.36896936405420827,-0.015861624608863846,-1.183548273607359,0.4523161055701885,19.003861999999998,1.8438206000000001,0.9339752,0,0.0026739400192001333
438,3218831942562283136,88.46443448487534,0.3681689435781994,0.8517353215835146,-2.8436121106416903,4.158826105249846,17.311922,1.7673816999999998,0.916399,0,0.0019508088023519087
439,3218831972625401216,88.48499031514645,0.3673993294907424,1.14317605289583,0.06617676724013348,12.038795122373354,18.617931,2.291338,1.1093674,1,0.9999761808491704
440,3218831972625669632,88.48743337683796,0.3688939766596365,-0.4864751972819487,-2.2129099761160704,-0.06928222354606804,20.223804,1.6748962,0.9703655000000001,0,0.04645768305665214
441,3218831972626586240,88.48504001152727,0.37153012562283705,0.18490680098204312,-0.4629734814742008,-0.17777389202864527,18.657082,1.6086617,0.85324097,0,0.0016224247611991787
442,3218831976920926208,88.47793958676452,0.3663638961745505,0.3056607995673704,1.792320966382426,1.74424831058727,20.574673,1.1632423,0.80407715,0,0.008979677669431375
443,3218832006985144064,88.49861095711294,0.3744438672139349,0.15642062217240096,2.482753738089812,1.28593000639073,19.665895000000003,2.3346786,1.1327457,0,0.019614921054093522
444,3218832006986321536,88.49456991609495,0.3662189617242118,2.700564550485086,12.539425432778428,-5.605807875612115,19.96125,0.12169075,0.008621216,1,1.0
445,3218832006986327424,88.49276284885686,0.3760183905793017,0.11703421484086565,-0.6860121125588149,-0.5398637811722135,18.201432999999998,1.5530033,0.83395004,0,0.0022117350833129813
446,3218832041345149568,88.46358300253435,0.37406603932058574,0.5948235158013605,-2.31321579388823,3.7627632665925774,19.510078,2.4742966,1.172575,0,0.0017098775237738642
447,3218832041346065408,88.47277847156981,0.37600359896594016,-0.024365342869229333,-1.3059430598610953,0.2689166346014562,19.515528,1.6548633999999998,0.8513736999999999,0,0.003173018531332157
448,3218832041346067200,88.46650892931768,0.3768167146002698,0.11554318246866135,0.08940053964862774,-0.03818904523825002,18.528118,1.5059738,0.8306198,0,0.0015040049413532941
449,3218832045640403712,88.46713609099544,0.37452709142720336,1.3952712505601963,0.4333712603512233,-5.501189826406233,20.037188,2.1239548,1.2892113,1,0.7267284756035398
450,3218832045641492224,88.47716751104599,0.3717517097157808,0.7818673584533705,-2.516788437822872,4.200745486128177,17.661896,1.8870811,0.9493027,0,0.0018231147195151098
451,3218832045641494272,88.47439947143761,0.3693177572763643,-0.31766588237834553,4.572729223967951,-6.967074516116517,19.202920000000002,1.4832821000000003,0.8258209000000001,0,0.06996467475714638
452,3218832045641494400,88.47012433236453,0.3718899237943104,1.7275560205882043,-3.1495121884413857,-8.768576603622384,12.579585,1.3280125,0.74219894,1,0.999999998011166
453,3218832075704888832,88.48428379597738,0.3757827708497597,3.057798214665725,2.1716597719733883,-1.7331529522083151,20.670288,1.4269485,1.2262553999999999,1,0.9999889163098973
454,3218832075704890240,88.48423379096754,0.3804566854473084,-1.5001432287697374,-11.55803159770098,-1.5180132598998226,20.234703,2.4978104,1.2136973999999998,1,1.0
455,3218832075705807360,88.47720642493576,0.3792591070213325,-0.007014950600520521,0.3802903937057438,0.31113124954444576,18.951353,1.393549,0.76740456,0,0.0018530871892335305
456,3218832075705807872,88.48890617462288,0.3795818648672051,0.9342643080283236,-2.645043828108963,4.372178660207912,17.112957,1.7443581000000001,0.8973923,0,0.0019782218317078077
457,3218832075708200576,88.48464940523027,0.37533412256395465,2.273869703353059,0.6263913093489504,3.3208798277152205,20.825483,1.9551849,1.2426434,1,0.7586716874209932
458,3218832075712211584,88.48231806659265,0.3837450735580841,0.2257926308940665,0.7025809406266204,1.6722513084376105,20.109714999999998,1.652523,0.997818,0,0.0026053560115522345
459,3218832080001223808,88.48980851297911,0.3851776847917592,0.3886756993739512,0.425156741710354,0.4489676402705883,15.144738,1.1886368,0.6832609000000001,0,0.0014049895446764237
460,3218832080001224448,88.48961422887145,0.3820921527150177,0.18138447137912303,1.6960630110144466,-3.259859166249582,17.398539000000003,1.5888901000000002,0.85323143,0,0.003963069415215589
461,3218832080001225984,88.48099567999273,0.3828454341692604,0.90900636948076,-2.6687042608388216,4.444585702631303,15.735156,1.5189705,0.8218508,0,0.00199453295803581
462,3218832110064618240,88.44076336186163,0.3596075654119679,0.8389455816515781,6.0832573048281695,-7.941418725660754,19.230843,2.1147175,1.1226921,1,0.9405382092233537
463,3218832110065529728,88.43913109839252,0.3568232515130146,0.4400145962593137,2.0992103949079444,5.057786822022057,19.197954,2.0405197,1.06744,1,0.5283644125645697
464,3218832110065540096,88.43882022011879,0.3720351272467309,0.8422488312390498,-2.5650978918191063,4.472716930524428,17.282038,1.8134173999999998,0.91531754,0,0.0018919584793301485
465,3218832114359905536,88.44179356979609,0.3682057993145757,-0.3031697081874988,-0.1639035897668061,-0.8983781736974882,20.530082999999998,1.3446808000000001,0.83602715,0,0.004075027685695688
466,3218832114359905920,88.44117242915146,0.36844027599262535,-0.12341386515002635,1.3997169186751277,-0.07786680315128247,20.662466000000002,1.3091946,0.51192474,0,0.0029759877746269375
467,3218832114360982272,88.44293753671471,0.3656107744961453,0.8835882437521949,-2.909650174368821,4.29580085634112,14.124058999999999,1.5204573000000001,0.82189274,0,0.001996280383926542
468,3218832144425281664,88.44971246471115,0.3765019621478269,0.08737967869950491,0.5723202751876129,2.3082624566285244,18.96865,1.6647091,0.7875519,0,0.003891880838133173
469,3218832144425282560,88.45298123674259,0.3778615250531149,0.8911839824004196,-2.7400475163528024,3.971516684113951,18.828539000000003,2.4062767000000003,1.1129837,0,0.001839135635007166
470,3218832148719638784,88.4453817594903,0.3711104719298276,1.7710422338956058,-3.507730719771401,4.862534261131965,20.165722,2.4927425,1.2666206,0,0.011403231863777697
471,3218832148720713600,88.44986197406776,0.3803279947318752,0.902495320348078,-2.7852001768919927,4.229867530969482,14.257939000000002,1.4272528,0.7831707,0,0.0019216600232884286
472,3218832148720716672,88.45346326053452,0.3675995667723195,0.8533807543589751,-2.5546925314710625,4.265377959903364,14.692013000000001,1.4274616000000002,0.784297,0,0.001822526733003614
473,3218832148720718336,88.44805434523344,0.3672208083259045,0.9555664010594216,-2.581248593140411,4.445786959290265,11.035956,2.0910263,1.0178165000000001,0,0.0019531190278143991
474,3218832178785017856,88.4260583869388,0.37394632364673225,-0.14339257190910806,-0.7439092328698877,-1.7466597172676914,19.130743,1.60779,0.8631668,0,0.006658541465445336
475,3218832178785019392,88.42719189148207,0.3761636755820577,0.8781571821475374,-2.4401180592717755,4.150980022091984,17.752172,1.8805218000000001,0.94623375,0,0.0017133538548143165
476,3218832178785020288,88.43530065579283,0.3768756667762817,0.9026765318471588,1.4067829329102897,-0.8392403385589112,18.762358,1.5875645,0.9274844999999999,0,0.004649110934736714
478,3218832178787290368,88.42700171644772,0.3734326140019509,0.4556719497629325,6.167763542556758,3.136808952514265,20.010866,2.2338467,1.1635113000000001,1,0.9999719308881851
479,3218832183080458368,88.43414618207787,0.3754236273019584,0.11954082401426468,0.28173470780446397,-1.0314451385887604,18.453008999999998,1.792305,0.9229851,0,0.001705103756641519
480,3218832183080460544,88.42422609948738,0.3767541039861225,1.1221518905956052,1.9198228239517812,0.13492069805214527,20.518541,1.2934856000000001,0.74723625,0,0.01653766080614469
481,3218832213143576448,88.43919828169994,0.3804384426530065,0.7431844628739874,3.2764325195249935,-7.547257323191307,19.911865,2.3995322999999997,1.3430461999999999,0,0.45091763073226904
482,3218832213143577472,88.44197073534697,0.3819015413568777,2.6106309034037003,5.5866464180206,-2.234156023467662,20.569845,1.6346569,1.0856705,1,0.9999996534270427
483,3218832213144760960,88.44339808057622,0.3797545373748383,1.044741996270096,-2.9139025971848898,4.047394421940907,18.588804,2.2964687,1.0530834,0,0.0021175667367608233
484,3218832213144765056,88.44633149131194,0.3857634654906902,0.8138650780072615,-2.886968249340587,4.3382556048805885,16.919726999999998,1.7123699000000001,0.8904114,0,0.0020081418075669107
485,3218832217440189696,88.44083771311806,0.3906999789530761,1.111081060616594,3.050526128659625,-7.092591478611243,16.172937,1.6649246,0.87818146,1,0.7090770160375321
486,3218832217440191232,88.43986941547365,0.3872425849624797,0.7460520039013049,-2.499923132084277,4.39415907447073,17.906641,1.9370669999999999,0.9628104999999999,0,0.0018802701358222515
487,3218832217440192640,88.43832583395147,0.3830729576411007,0.5257363713456005,5.356721600473431,-4.1603840540074986,17.406675,1.7389793000000002,0.90356636,0,0.2693109413746495
488,3218832217440193664,88.43499375708544,0.3836621875796033,0.85938735615492,-2.6179113060708383,4.1542476613040416,13.368186999999999,1.4256563,0.78789806,0,0.00178335040159369
489,3218832247503315200,88.46706648101856,0.3811958194756385,-0.10480422718777242,-1.0192000325992716,1.9391112631853509,19.94596,1.8023833999999999,0.8210869000000001,0,0.003010148449156863
490,3218832247504502784,88.45584066250339,0.385071406235617,-0.0007884846333892168,-0.9300702793125271,-0.022389702785301356,18.88939,1.6508846000000001,0.8584385,0,0.002497370201904502
491,3218832247506849792,88.46510785715832,0.38094853398484585,0.05021687502044072,0.9965842151300452,-3.4289431552477203,20.557793,2.4717922000000003,1.310627,0,0.0049808805547348475
492,3218832251799921664,88.46138542117693,0.3886753524215171,0.9175526414274694,-2.7771132054733454,4.4762898257287285,13.9333935,1.4294167,0.78568363,0,0.0020332803837488367
493,3218832251799927296,88.45711606441357,0.3774676302230648,0.9782057701728544,-1.4161055568709555,-6.578629459289321,17.357882999999998,1.7963828999999998,0.95464325,1,0.9886992755578154
494,3218832281863325568,88.46776353256651,0.3909307987887203,0.1291583524444479,-2.9216312267525333,4.57917589969598,19.896885,2.1878262000000004,1.1810246000000002,0,0.006501396968393211
495,3218832281864251520,88.47202896833096,0.3979256634301584,0.4654067200445676,1.6230441434370533,1.7338832366083965,18.639977,1.7116221999999999,0.8293419,0,0.007418391943881216
496,3218832281870641536,88.47180166706642,0.3855212346883276,0.6668735839369885,1.373444241258137,0.5955256700500684,19.744987,1.5690651000000002,0.8661270000000001,0,0.0034373486394662697
497,3218832286159658112,88.47096303965677,0.386969175455964,0.8812158157708772,-2.3010662580911845,4.275017655785216,14.406761999999999,1.2941723,0.727314,0,0.0018337771993092642
498,3218832286159658752,88.47165152352758,0.3839312984193877,1.026317529848925,-2.8966237224023303,4.225891699788594,17.911898,1.9850578,0.96521187,0,0.0021369323127950353
499,3218832316223979648,88.45200636739905,0.3850849303064239,0.14438576917662888,0.4018436456669054,1.913131208991059,18.832952,1.6723862,0.8655853000000001,0,0.0025008325030197666
500,3218832316223990656,88.4517890712821,0.3992505058898847,0.13888801355151126,-0.356608584647215,-0.7420466425431437,17.836006,1.5432549,0.8258610000000001,0,0.0019139654886926583
501,3218832316226283392,88.44749106884339,0.3914772768572517,-6.907897865673747,6.046467958194434,-6.600073432678778,20.858658,1.4303551,1.1291275,1,1.0
503,3218832320519401728,88.44511179551178,0.3931106468361117,0.9199768847604446,-2.709360733803389,4.281639552849391,14.420706,1.3706951,0.7610054,0,0.0019164247671121322
504,3218832350582534784,88.46941190097381,0.4003905974899548,0.11438558161563965,0.21532384002000554,-0.4409971235854991,20.100716000000002,1.5150242,0.78882027,0,0.001583934236960282
505,3218832350582536832,88.46393814102703,0.4085308621352921,0.04723379168862391,1.28961603745974,-0.5442677290457494,20.205637,1.4378128000000001,0.90873146,0,0.002183263579338488
506,3218832350582807424,88.46754556707145,0.40257689617561,1.6446938097133397,-2.203104680751515,4.2369158262684845,19.976129999999998,2.088459,1.1268004999999999,0,0.0076488790109242024
507,3218832350583730688,88.45338025782732,0.40195410449687785,0.12419368793108645,0.08847188149161264,0.3189400311606864,19.269302,1.4774646999999999,0.75276566,0,0.0014857016794068752
508,3218832354878031232,88.45659275357616,0.39656862257496794,0.5824483638866502,1.7221732615579164,-3.6077810192463935,19.999426,2.4763947,1.1875648,0,0.007834358526404328
509,3218832389238917504,88.37022843395529,0.34346205814163083,0.8983805269092064,-2.6202719813364435,4.128474047968195,16.539246,1.6603974999999997,0.8689165000000001,0,0.0016098795383041949
510,3218832453662001664,88.36760347968679,0.3590737159948717,0.7177671943041268,-2.798394012577325,3.7524147765433775,19.880764000000003,2.5052432999999996,1.2443714,0,0.00167207434197288
511,3218832453662791936,88.35435446475603,0.355913035022746,0.8895588772560253,-2.6943002358306085,4.201862545471974,14.830409,1.4484501,0.7955513000000001,0,0.0016080496118188689
512,3218832453662911360,88.36831422741379,0.35239176962025376,0.27134229441234725,0.8653413092065703,-0.5146948179824203,18.284534,1.4788780000000001,0.8190937,0,0.0013430408501639054
513,3218832453665083648,88.36120020239798,0.3504457892993935,0.3095445038757994,-1.2684807713237554,2.639973026420288,20.745998,1.9052811,1.3568745,0,0.0013036066727823493
514,3218832457958393856,88.35758652124325,0.3567556593516121,0.894947561222682,-2.5490018258266893,4.3580702943860965,14.196717999999999,1.4649543999999999,0.8020859,0,0.001618479249645059
515,3218832457958550272,88.36434394785641,0.35477168275813736,0.4989861322279361,1.6044447688907868,-3.4870331304036126,16.61228,1.5224447,0.82568455,0,0.005427470337113281
516,3218832488022652288,88.37064068277552,0.35769988840717576,0.38779624456541856,2.097077235486692,1.2294361179351516,20.020823999999998,1.7019444,0.9628791999999999,0,0.007798102013212089
517,3218832488022655488,88.3738986791413,0.3619504453641821,0.349759682587338,0.722701180834199,-2.746963989216151,18.206242,1.8080939999999999,0.9296608000000001,0,0.003209932219066401
518,3218832488022660352,88.3699694192009,0.3690884374165599,0.17381925480545832,2.0336829429948544,1.4861433880075374,19.056245999999998,1.6688042,0.89463234,0,0.009040464909847279
519,3218832492318122240,88.38358613724442,0.3640772491673499,0.8990588780730723,-2.945987149449064,4.330733105341351,16.055836,1.5602045,0.8435488000000001,0,0.0018810349138235747
520,3218832492318127104,88.36818996689694,0.3628484976452209,1.2494347531061702,-1.3881606440840166,-0.4642775092552001,19.439257,2.6978455,1.2365627000000001,0,0.008433335017760623
521,3218832492318127744,88.36660499083675,0.3615926154402427,0.9243988203396709,-2.4302980832192964,4.8273625953337165,16.220523999999997,1.6190968000000001,0.85858727,0,0.0019123373523601658
522,3218832492318287488,88.37077655023512,0.3631000180989813,0.8838950653710737,-2.787609503035047,4.406945954458601,15.111514000000001,1.443655,0.7915821,0,0.0017634755258324937
523,3218832522382391808,88.3913731266654,0.3589949410341202,1.1599057209726016,-2.8320619042059048,4.947751481905036,18.223959,2.1845950000000003,1.0453472,0,0.0024615241558862723
524,3218832522382393600,88.38790262374339,0.3618344516959424,0.2648422210850735,1.6745204404241627,-0.466502328110525,18.801964,1.7086582,0.8666649,0,0.0022123408689572847
